x,y
45.5623556988652, 30.337592147601555
25.93354510964996, 79.23302388499445
12.187623457230378, 79.58976474749853
36.976754957779455, 80.76326947539779
87.32844627301202, 27.12920700751592
35.806401259656774, 14.205834218876634
95.7047659649081, 4.3269554472397775
92.93209499882872, 68.45876612654216
27.979192941936624, 74.62085066131577
18.01399706539486, 54.6659362631972
97.77046942734826, 91.11565367133852
71.77899387691427, 12.924762857940763
30.531577185683688, 5.832530294472793
83.87667321913754, 75.27762073021813
77.40615022796767, 23.037186904514474
81.07442744597134, 38.1627204810109
0.7223293702617095, 32.166396653492534
97.81295351764201, 20.426749076347704
21.603892537108436, 11.94403325399872
11.391126614341385, 92.87512932373801
50.206667887128376, 71.23140400574478
64.79534822383395, 63.38310481718526
93.0035894523879, 73.68024013936453
87.52183711223222, 44.55472851020845
91.72090476119703, 55.07229800279154
17.478493787120676, 69.51873918053826
84.35550826805266, 23.230765161763756
89.10492638475233, 30.356466514735956
93.22681658495347, 55.51328327855665
53.01132266274172, 32.85470802914716
37.707768067367034, 84.18187845767645
8.7258275553166, 98.63201657870698
50.7978841491502, 88.31916651406901
16.207363497680095, 83.07744772592085
28.410982829159238, 33.030202806751404
13.789938398697721, 37.056681852321894
87.31275265876364, 60.541918753136756
49.53272909975922, 65.50883981701273
9.849850628040835, 94.43787130704952
61.47988249101905, 86.82089857947275
43.77121463028691, 42.22441313719639
70.9531959257498, 32.34630163489337
27.053641711169174, 88.95614842972728
86.73808926996627, 71.6414390667281
91.73092741955156, 36.14353670645538
9.805509805375923, 61.04400629589356
33.237512991380314, 85.81370516952636
19.35293533362188, 11.408675690830828
94.35754986220601, 94.27772208951775
68.87058668821314, 89.76495584055071
11.14129600246817, 85.75066642884323
2.0822591355136755, 3.6602622689758446
88.10137893595528, 48.71294976994027
11.000281238459998, 11.695540179248631
62.47424732619354, 58.89802258504192
68.06813716499461, 23.877910928689484
82.95491340104489, 9.267748731633773
92.39611852117865, 80.4462865960955
86.02241985791704, 29.983936507336395
64.38598933328983, 16.897058242656403
48.73379830040114, 36.46367912517201
91.6598873481249, 26.803766347690818
70.05841600153803, 1.7613089755731504
58.13429547828568, 99.66954277117985
80.55522035479697, 71.2173350470193
60.864712908429, 86.70142850389159
69.75867510415115, 76.37231138370511
12.208013226211545, 7.949908329960131
50.98582252425851, 20.890970830305523
69.59610224973672, 65.3687308590484
13.668359132315222, 19.28463099479235
82.45472178129614, 29.145866699967893
32.314787191936546, 10.185078594727981
61.19321252991722, 85.03998150767079
88.01502812085134, 73.48872484146315
34.83943703412413, 72.88701832840069
91.52898377365483, 55.37088172203648
76.08038767470407, 42.0068040069233
70.4954392348752, 46.746916553821904
12.884921892951418, 45.623852887769665
72.11661432712353, 63.739826598291884
71.88450321740078, 65.97815447754948
30.011535378368258, 61.70873526589848
34.39653588968091, 49.02495840973323
14.268835968887894, 73.7053489728023
95.56733568500503, 38.11752397053216
25.22872464486405, 70.83588225686536
31.033842477824415, 18.958376515174912
75.46928662043383, 85.89751666934171
33.160935197283756, 73.04662365365022
78.96189119254636, 2.153123246276867
90.48064126257293, 42.96719195436981
90.61412059163597, 84.08294659132042
9.63783620194163, 10.965244166889443
0.19889634359337993, 27.049565019276777
53.5766265039894, 36.22319364277039
51.260255214259075, 48.82812802976713
62.000252049356305, 59.39993789291164
47.170732150872155, 53.342435447138136
97.43524776578118, 83.40284423369376
91.65456184378465, 29.399867532565494
60.39962156547919, 77.30259773687115
17.258167579693897, 70.96664458828805
46.767553144633645, 41.272810102997646
77.47503821876269, 38.204552238371356
76.35946541946814, 84.6100722225637
26.547616361209858, 5.6031190910939
79.52594193829509, 88.05556500997035
28.020691672451004, 49.36706651883591
17.320939738320106, 80.96795957627272
44.34469286465578, 64.24275059065101
25.691475209318547, 0.902248587526977
6.248060409922662, 3.583748159358835
11.52874027502172, 12.456875389439936
11.406599379935201, 10.218128508827506
12.788229971203158, 76.85829181786082
62.28952739483572, 45.296488400820955
58.238874257441864, 37.90075352866603
38.68879078520092, 38.99491980171456
87.00834107251147, 63.60732001339595
64.41196308636631, 36.9322666601433
36.48656155787911, 31.98707152597542
13.743577092426506, 11.476976176598697
47.29823433177932, 58.12841809298228
67.65024835457281, 29.516641032325307
90.86368177918112, 69.9855902924675
47.091783446632526, 84.91722360481401
15.293771443322669, 78.01973057468462
73.1289200701643, 1.3311428055758356
47.21704489606383, 76.5650455408388
76.5065478883051, 94.8439971859956
71.18909156269471, 27.313615606512652
79.693643921217, 36.086620274833805
44.41401093218567, 15.214674587192023
47.64615666480615, 8.440357598196147
51.31630496678772, 57.96932608099239
82.79685738323333, 34.72411693016441
87.43080538561769, 93.74390426113813
17.161301227878866, 0.8863965883216918
9.122885498225452, 19.388196774165788
46.15421763416677, 57.396625873843135
96.05139089034573, 46.099875789428445
96.97536878048268, 87.33154233109624
98.22577974290519, 44.50210384390636
26.53134909585628, 94.26773257749495
36.28076117886384, 42.70193945982055
23.447571069532604, 5.80106863124189
78.60022883958011, 74.2462236968157
63.65623727785684, 65.80853144460043
50.442656563826525, 84.59706040044563
59.25140984930083, 91.13282200198292
33.4868972737923, 6.4930813360489115
43.243388339649336, 80.74041428523222
32.96069669496089, 57.168112993363415
98.22472773644685, 96.05323613834314
88.73884130870842, 68.50877046161453
94.85815058367426, 38.255857673115315
78.08725042623203, 77.62277128604111
95.01375405969827, 52.86510254545937
44.69028636731729, 90.8904492265064
96.76317281761257, 30.127936525761324
96.49885169142784, 39.8081362637017
72.02296173618606, 33.812133547033895
15.728028626066115, 32.6236881144179
71.9487982714124, 86.39977392065737
93.51679266478463, 92.40900824037438
50.11198619719249, 68.52880591293776
64.83491396618909, 67.86211751391272
81.23361578484666, 76.52099928067938
8.92032040071733, 18.864838226795154
60.32886568861291, 80.79636240966092
81.44939395920552, 2.2038003451109844
82.44013978062407, 85.89250878727255
30.281099530316514, 84.19756275956513
69.49607606956239, 41.6775958000534
44.8251392374242, 83.39063530330499
71.7244794860892, 97.83037014969916
82.90907845283152, 45.90468473519035
49.703584037994645, 47.66167385785434
27.409444037781704, 90.12542164015589
35.00217224706823, 23.878368926480896
35.885976402080175, 90.64089604853278
1.7475837323676857, 45.3063102201337
13.25096967660131, 54.794985113584396
99.69122268897259, 7.841583865692048
82.73759851461712, 60.291096729638426
87.13258724171979, 70.08792518341518
7.631209014618323, 54.48624558273429
10.441469269975068, 22.16844950394107
53.669859439718834, 21.279618490392338
26.23506863835443, 45.756237353149295
76.5264978311484, 42.9264216376938
19.092111245463606, 32.34971015016289
85.79112339370899, 68.89852138665526
63.81222318979379, 5.2416209916734235
17.721733329465238, 77.2848776264641
79.65128835666688, 66.07931570245869
29.21854313637696, 25.86444096267465
24.077637593751298, 25.87496976104845
85.50335085463536, 25.180570291272076
26.325598279501396, 23.62521960026227
70.05505427560095, 55.40847867839054
20.383423070238848, 85.24487624735664
28.172345109249164, 30.70145772759424
24.489500658440942, 16.970860762693153
41.36040031296434, 77.49929280944066
51.4391841021432, 30.814309045521014
70.1685347525137, 68.80680318456413
49.72288894307793, 15.825223417814893
4.253489833173707, 51.26597727575428
66.75689865302627, 28.781134241495742
36.13230409874563, 29.683129112693727
61.70282339879311, 48.73783787473067
75.69354105324717, 20.540612429230578
66.98786339175176, 97.14551247596478
74.16425128791276, 62.817919711818725
97.28915928691173, 30.215799616439377
61.247058174520866, 6.7708534716909625
83.90564155797378, 87.26530942992798
42.259504305204686, 48.58182010004892
33.42040290851038, 34.43297340169942
63.91324031659865, 5.945957170955706
41.969867050271844, 38.70071040529852
58.74174125056197, 27.981287456945648
1.0187019706758282, 2.942228482298681
84.45848556506506, 72.30934422441426
48.1682535921401, 27.6562047906161
11.450346072188655, 22.805744736636203
52.62731773209212, 91.55172154129502
28.505844648602352, 78.41367087608472
6.823435338128547, 68.42681780785284
38.41428331202976, 98.9013502527341
18.91301391812722, 7.10680352698887
42.49619978546541, 82.36970794806716
52.076742561539255, 29.19951822430059
56.722311121700706, 11.319634496554299
74.18222700480123, 8.993757374505584
97.35279345346987, 29.831066436308827
99.67318868815606, 93.63734782277913
72.74525230467074, 53.2157348786342
28.624219040902755, 41.37575504209524
88.25996664637593, 29.079352582908292
23.701376218577373, 83.68028858524497
57.3972985764829, 58.43965424033316
95.94630949271017, 67.81089036080427
4.6540224924903395, 50.31035155702044
4.198884121344393, 29.66996136446669
42.77624156560533, 50.93820921162337
69.25147180848083, 17.759918052760927
76.56119121932954, 21.637199343758496
48.51723297724476, 63.10386766906536
6.262598263520447, 1.6110536341407133
13.532998223456561, 46.5197638495374
71.67528141178596, 77.50478516809267
40.849477910158704, 94.71597718853958
60.28477867015438, 32.549011716302175
40.434419279102784, 73.67262034499376
64.14249526262161, 33.68676162360947
69.907001908713, 33.41464578456317
88.66142254818554, 16.354992543945567
49.968896525442084, 34.48029518627913
83.03358024581902, 31.64915847108961
62.11243927295927, 65.13351289050459
60.18084818354799, 91.67556567000763
49.99915133509308, 59.274521528825154
16.570930148798634, 12.715736524619647
82.38967770245934, 41.115787130688645
30.001824810456334, 68.69059663771053
35.023590056539376, 41.923861508505524
44.290325560957, 95.02562918341957
50.351154787012064, 66.03084317872985
54.740738315178874, 49.059553648011324
39.90983803685351, 41.678846443085824
78.61398861756437, 35.133217249982266
91.56969794453043, 15.600893643121127
86.04040788786392, 85.5384465317439
1.9962156033341172, 20.82543183892892
36.117282455487356, 8.934392574144178
86.4453244033996, 18.18944527273142
41.56407665567649, 16.714802184982613
49.68507657296081, 6.60229539006928
76.85203807921735, 67.58591765809196
1.7164952432935365, 64.69644283657614
37.81588374789438, 82.8321420555059
12.65789773637187, 78.02254916456046
42.10675716000991, 52.628555045053496
50.147874526040226, 94.35441708622113
75.57399130339118, 83.68185495269675
20.42750281536113, 5.406762768889594
38.83197251791096, 53.58755460199388
79.83118317160253, 46.430658276667124
58.901032400451825, 12.248274861892593
51.45173654147822, 22.50876992654215
0.4535727757884578, 62.97615701469561
41.047886966582745, 22.631629960970066
67.14366058955079, 67.75108603270837
28.224561419511918, 64.35468599630721
14.35991146568021, 1.0253810844631284
96.4294470879553, 70.86681506091178
73.84706852965577, 13.894350047232184
24.266692282104962, 45.26943637299596
50.669902924192215, 64.28811699562752
92.78977982346157, 60.256949278114234
93.8618203684598, 85.13456874840233
94.62404192318694, 3.44233446248835
42.06600992102365, 81.46586557926798
89.52475547528488, 32.26128704556571
41.39810610516209, 16.84146775562705
37.355187582830915, 62.80503315669252
38.123334364507, 81.13818287950431
95.22770926901572, 96.18926120030703
8.050290191755561, 50.8954474582672
25.565271031681146, 32.41494064049043
76.51327069257763, 13.48069938024511
7.770036004872905, 58.72270057185298
10.927840017717894, 49.45299062489118
90.85964899496332, 28.789186810791957
36.24138275343554, 34.91810991681812
62.18774997860671, 20.375587013558583
46.374597528165715, 13.686926135684574
13.340051041306944, 59.478492970012255
29.28569380259105, 72.58937923690767
68.29396815354323, 42.12497589094145
99.19734624883102, 71.66148294005
29.269183204282033, 69.39818681997917
32.72781810607859, 5.595514900455845
39.94663175384628, 66.40280824211291
74.94519511340513, 36.65861663075562
21.907886585116742, 30.42847645026442
13.925194269789397, 63.395264188627785
70.38220399746079, 44.90540653597178
88.38020654561211, 71.50716951385128
46.29674907586513, 58.171172032026554
63.1824632011175, 4.404255289524405
35.39160953869571, 23.46894068626142
94.03691499431373, 47.77345158627152
44.4113534367437, 90.01892333141048
33.14351825209605, 96.72197576644943
84.98287354237175, 97.82424420763252
56.51161103010396, 16.041584586899702
79.17999040907577, 34.89712822040955
49.14211490336577, 53.791899006704405
68.10542766393372, 15.100411460431085
15.642341533686322, 89.25286380270069
51.18077426419968, 71.26304461831897
58.095707236529016, 78.84668205764899
3.533023271109559, 22.15284719538473
35.46709389183238, 20.40823101521684
20.843291041994394, 66.38488638352894
8.925689994994935, 70.73382316719336
22.86921745136141, 20.766173423659108
27.97964183472348, 73.61437284218637
33.186374440729985, 43.02602494042912
50.258577773369865, 54.95172107894001
0.4494722009076968, 59.05903369784723
91.70634205282488, 38.58573032762527
43.47201042879604, 17.034159639781453
3.2841812825935346, 84.01939330163395
22.938677623126413, 81.39989939958934
25.606147603438533, 38.08488365388708
47.32049275844843, 72.36166780229831
77.09593966143147, 57.61878801011444
12.186053088584458, 85.05945804730337
80.79519871803247, 97.37001800064023
27.081852432262078, 93.01522334645507
60.06129286443668, 16.928849406190505
67.63727518234501, 91.33922398378671
14.43062240092743, 92.9049126248718
57.60865242215397, 66.91362473296583
85.2660023317581, 59.50516876241751
51.573965726982905, 4.324464105405523
18.771546298358743, 71.48628976690581
96.35097800235874, 45.96824857523267
77.50102121908489, 32.4234896095787
95.5474571860333, 41.46407845540353
7.749279142505139, 70.09996122776737
41.15200777364565, 29.525636592863226
64.12090207092974, 45.45665177832468
15.064354098886579, 0.6249347355355539
69.25822292708904, 84.33938161482793
79.07872851080253, 52.99974452994651
74.58238713213193, 66.05158139312854
71.17897903441718, 46.79254703341576
6.049775369320232, 60.04805822807906
15.61536512898366, 18.03535198956817
74.10911139468091, 80.67783594859736
23.000783726823826, 12.454630166658454
87.54743641429533, 34.75290750146698
28.470004592956645, 20.8471238645884
59.27218354985999, 72.55505647886108
45.515695866405615, 35.54856015288068
27.495508204068674, 75.20493852506837
97.67074379457694, 99.79682530538365
55.17507977070368, 63.348341318494604
10.3012051503248, 77.66572270409866
92.86520533437044, 9.675204372756985
76.4287842314432, 24.144012269481486
99.27086132702408, 58.51133855735141
11.22764351540858, 1.5390270753804836
41.19249724586269, 34.29323131774945
25.317012445799914, 47.86226387389808
26.288062721295812, 62.47620558523506
3.5124168421468593, 88.13063190220664
10.771474824549077, 33.33645406025577
86.74283574119694, 92.32401016434213
65.20597104333893, 25.91183296292696
23.81709481701506, 21.108586031867173
85.66183914219081, 94.25032803302447
13.245887007534662, 38.407097045457085
6.516956906405724, 52.54650557374552
19.32388490004643, 82.85869249317625
46.13082473432085, 51.476544057457176
21.200417917066183, 5.427229342347772
64.98089325468153, 22.807948549694213
74.58044382335208, 92.21527446838542
53.220603957151305, 72.17389838917781
68.23998901135695, 78.36285846383873
95.37519166260196, 1.538798575267486
80.1861143440354, 54.93067172770068
13.081495348898809, 17.954214692038086
9.007395721275424, 15.97136343273673
10.100034291690719, 68.24731111548451
99.1354526816323, 21.52030675167159
18.091304692510512, 79.2416540358603
58.201132347034125, 8.57852100668829
72.48830055949385, 41.22948147785657
13.846620961364453, 39.21307023339382
42.326027141700685, 55.59654956247682
69.34923611349969, 94.00002046060682
88.81349718680148, 35.89080983780691
93.26978674868941, 39.78285779072009
22.509030124641715, 87.11131205566946
13.005770807619399, 47.373176435258614
83.41667512463786, 94.5240919998296
76.40342435740071, 99.6712430130535
18.053195205282368, 18.67264203520522
69.49482541814793, 81.0290139869688
64.70905720162486, 99.74119134828365
94.00872813418744, 11.059558842251871
63.87020165753394, 51.7371885228558
74.25716382060146, 76.78606783031616
50.94654138010388, 19.795317486452802
43.63201705863361, 57.17081743409283
62.49425259462218, 88.19219501524566
71.28863424474517, 76.73344569250237
41.60316864621676, 37.544670515680714
65.10333173565705, 59.867440273247574
65.9740665686315, 81.19158627509997
23.77262647553581, 85.37207634836798
5.221277159757809, 53.34845886253651
12.591290360994844, 33.96471050652388
57.58206774371541, 12.647870665249773
9.25587124340429, 18.274753662715813
54.44356782468276, 59.917924923540376
51.83016993189399, 43.15003009655436
40.037184759888035, 84.40572503169807
12.58530845782162, 87.12655202070665
67.6572573290241, 45.63148274136525
74.80279901613721, 24.379231815903736
7.44913483029761, 52.54705553229627
32.26586887895982, 79.46338632676135
78.10613405909996, 28.38528316409451
5.526590955225008, 13.081957518044284
61.23858568874385, 58.9898674597141
18.335080806868476, 37.23523215484762
7.527149632589413, 94.29742656111435
19.55461500492799, 83.3955268314257
63.74485425023507, 11.152660113309077
16.871711887437822, 53.33615506897467
79.88205142755321, 20.765483271426564
54.768864118765094, 70.28042216952069
13.143761831506772, 93.9407657307923
43.0544220043924, 82.26985605160148
44.30540114262783, 69.97780987463183
33.896803983925764, 52.35925506116869
7.435422986748607, 13.652855516340523
34.92521454664982, 86.91886774756054
21.838060729236574, 53.44145522813134
42.45585729585456, 11.129331547479671
40.379154353789794, 54.68759175563841
7.438321623672406, 53.83299932837217
12.256739846730502, 16.0237458359888
4.072297965831773, 36.244430603909436
24.00500967910373, 58.59980891603635
64.26782722717093, 15.943588311520296
17.21846902822405, 35.84259387764111
87.12208770515922, 12.585479210033911
26.428902041029843, 24.26195107136555
49.592850018868496, 24.679294463169576
31.645224654120653, 39.44174517126889
5.63632200561951, 41.84365048277756
14.40550874551022, 51.49648426842129
9.049089626162232, 71.5977560527063
89.24858489938828, 96.30892247865377
50.088935483648825, 95.02192907436053
65.1569738419784, 72.79470097325061
53.93338191698345, 47.63294044720089
39.3118123394827, 7.6957077279540815
11.844722339873426, 50.01065804877436
87.83960118452224, 18.924562460375295
87.08751457323007, 5.90955604011495
31.68266279954445, 31.968318394427808
36.79602921206241, 93.17216398700407
57.84453858456696, 53.71742259531101
75.07643276085106, 17.328872442101193
26.40060304122256, 33.61575959363584
48.335504209194326, 46.17102970768331
55.56131761225712, 44.35560629837625
35.68434714603558, 49.987353740183075
52.81256003193611, 17.579066652143048
85.20771169012764, 37.02894081531477
86.22847705572259, 72.24944564813718
83.60930706526631, 87.07484668492346
93.49353723396038, 67.01457069102575
20.31075308999676, 39.901273293897354
69.38671161143705, 46.60674097302137
93.58677114342022, 54.36016714985875
14.877362374621761, 53.22886766545298
81.76067149311675, 93.38079409283367
91.10214852937236, 55.27974779861605
5.8314149167901, 57.516791843463544
46.837613487753096, 97.96885982320437
69.4801958559762, 0.06081773539500235
79.53260457552737, 71.03848490042786
46.25017799461237, 52.670704387303935
26.899517399942685, 3.879918960415285
27.018781569893402, 95.61115990763153
40.81341711072724, 87.8151484315324
27.735947810384754, 86.60927010303855
52.04228143938824, 91.2087620543943
26.67249959693654, 36.886164924993444
75.10939189556805, 92.24787857964644
54.48134930363856, 59.136405356468316
76.57382722113326, 75.76293595323364
21.33921390361263, 81.95718576582577
57.083439342474485, 80.82467144777227
14.722878052976995, 61.36634241572023
85.457094627726, 3.0799096163911632
87.83272239846697, 71.04636154534259
89.95511039843677, 16.667125740731038
34.72423889580899, 13.256418257942249
85.14727050666376, 29.492152305123966
67.30235194442737, 84.28538363066205
80.88667589593199, 20.67392508503988
51.39435946400152, 87.86918953548137
18.841951541956824, 50.89082687165821
89.25097025245094, 18.897192884683655
14.782918089469144, 0.5981612302683903
88.55761202217664, 3.4233859028643066
73.59007418287281, 13.701087125092037
26.970705379300618, 64.10674666907626
91.10169288806796, 14.46377559320393
39.9431632815665, 33.09489963161876
20.055773541407042, 68.42463499333238
71.56520086332787, 18.736708664885114
50.74678887207331, 40.837748148442564
91.29726984038442, 40.39508449765392
0.8495585828211971, 47.16862801551351
69.62077487708655, 98.43529515914454
74.58359487295337, 48.74857736129552
18.589883524266384, 94.51412861122009
68.70193255205712, 84.77529666233193
20.26392246778753, 83.15880764226773
83.61517962076603, 99.59805530000388
89.26425217411717, 51.89387577224647
23.33649373912673, 54.480098002986196
80.50797188245033, 96.76305856221735
7.907413177719391, 96.51982149562745
46.088123384411915, 46.04574168509225
44.33859268860041, 46.10390598416924
54.561932406632984, 15.135164918810895
77.07158615045925, 53.370180535287496
86.24159081275565, 13.223639302900859
25.069242653457092, 19.806698210428852
61.51792564347419, 22.227886095991188
7.877458228735989, 68.76956534052441
77.47462759325077, 66.54889583776533
0.8575282133749251, 89.76100162266152
90.55208196448793, 93.40661709141497
39.48166196449472, 77.00647283330532
99.93935813497178, 56.328686090220934
73.03288045299318, 68.48289458074335
73.52764928915836, 65.75531218194351
9.157074749673978, 45.49658287374334
85.96129824473711, 17.652714693346073
31.673114597006425, 5.913892588048608
22.78082564500363, 55.90410810866394
54.42837045842067, 94.33705184782052
96.56859648692202, 19.492862473636364
35.37110390705344, 20.740352222444123
13.967812230959286, 98.0483101308927
9.29769543588328, 6.494344056956047
49.262401708537084, 47.81693635599591
25.981009008806755, 60.49694252426035
50.64604422069638, 60.639129368534206
54.99992805894329, 27.790868962027414
18.034758656052542, 95.4582841477496
17.822216224381847, 42.91846727362905
86.97383337517772, 71.04642593971401
27.51539006351358, 6.793953150163978
71.61510246277315, 40.87415527025172
87.00596750346031, 30.419476473285577
96.35634875647926, 39.259909985735675
70.29716762547673, 40.36955284159899
60.70494568590625, 84.09071551681751
16.991485770465342, 28.05702538385364
26.655603158426246, 46.25443121918349
90.52697426718012, 51.5422837563005
30.68221196402804, 73.65030669151274
69.1976279692582, 25.923048926525095
85.74412236760614, 37.37014471464487
14.661838781098258, 97.82208019186697
69.82051273174646, 98.65615848415104
81.73937749692564, 32.34974446837301
4.315570755006959, 10.671323429337498
80.37925816099573, 51.69705169992264
36.29245023033803, 37.95474936214725
19.66425506194238, 50.60719175443229
31.648034060148845, 95.80413227575427
13.909525633620767, 80.0095130510122
65.90342320177504, 6.47608190982486
27.3480934046197, 5.03273597257663
15.975297164529001, 1.023469571131841
82.75882090620166, 82.31959051664816
43.13631642989173, 52.41129649874634
85.94448002742092, 39.37454941165638
27.669952092993398, 10.232124769630257
11.952019766729816, 91.0112193818753
23.521272273572013, 87.39368821770218
56.479529918757464, 11.352796815614386
3.4974714247549388, 81.95608926260965
57.49501645122813, 19.165688601846988
24.57169300294888, 0.9814681049011176
55.542693358361205, 83.25436197917824
88.1442756025641, 89.97336970655456
36.51485504386923, 2.829438042788135
19.08716383575112, 57.52881827523637
84.87480194584147, 17.289740908843577
70.56218363404804, 75.89568257435087
43.46857469057371, 78.72522151601784
43.06128460733842, 87.41319027016415
48.83122701288982, 66.76867434593922
40.508248292224415, 34.251342228051705
67.49604358849089, 9.374681994742106
64.06213895743295, 76.83777781515957
61.72806644253862, 93.73464274561043
66.3228976581692, 41.750406283433115
35.44840254219611, 29.41143443457881
64.30055574582664, 85.53782565864546
39.600470290189016, 2.583445971619225
95.69449151092978, 89.24049376426797
60.70990172307832, 91.11342969692103
12.15377839729218, 84.37130669874617
81.42556545167969, 59.71205277989873
17.874046050537363, 52.858017402799874
62.68614981351113, 76.83178353628429
3.520269368966389, 47.25212674686221
28.54910080727998, 78.48477035553958
30.413468401593235, 58.14217584135663
12.180428181026471, 48.280092289185475
57.6990477736931, 59.02055948314905
39.597855302531904, 75.36003271438089
33.75222093185302, 50.816868251363445
98.56752168530282, 36.315224884314446
65.04440686201731, 59.88917063568403
29.528387277296254, 76.95424745476282
59.587654134538404, 1.2836296776296385
84.85747089041554, 72.54840526266587
71.37043758529096, 20.561631142369986
72.62251647274113, 42.82939194848719
67.75659507907102, 43.860429180721674
62.18924723128384, 9.232992211316127
5.384160317103859, 10.402773794697584
21.80415185889816, 69.84328463534344
74.23996531728007, 23.116541346603057
32.977195419285806, 41.94216864244322
59.87999600519917, 69.43841638437652
67.11177460087158, 57.65475958968742
58.75578099499062, 30.915904343208712
27.96349059679091, 33.7903329975918
36.229283308967176, 13.71623301804491
82.21995637198718, 92.78238119980952
79.62636411465247, 18.798318962628578
41.27187399115698, 19.73258072561901
5.897946669525044, 84.94519144741248
77.38599323029888, 59.85129838462667
2.8321371823474495, 54.917115809940775
31.98833970964936, 97.6236680536682
10.072239024727125, 57.46228853648314
50.025990062619286, 37.519934053790614
99.45926540459452, 0.11176539397438345
24.633804493118493, 65.16749789759685
30.651803434091285, 44.11146991648144
73.75110145314817, 71.32627145792637
29.338884607961912, 22.146719006647764
77.11131343586354, 26.94066323002582
21.475462946987033, 34.897478289382846
13.91331765157744, 22.452973474273584
31.04234566132552, 85.13826158270099
21.72662853688899, 92.0251649044307
41.2840316562492, 30.704727984278733
33.202602804329395, 63.30286575569454
11.21836480224493, 28.47536750612294
27.43330358005487, 57.65168105175755
56.04223700400033, 44.688401694815404
47.812277434962326, 52.105404804792954
5.091658259816956, 76.79535232831357
21.11524353364722, 71.44430138361287
57.50753507593406, 51.329834691366926
98.85264095298054, 29.3186822316343
29.605484783780057, 82.12720832281875
40.948185278126445, 60.36995990901425
10.121707539263546, 61.18742340486701
42.77330553869536, 27.863981571508777
48.57461727743545, 35.37840144052653
43.598382144619116, 22.703335380291133
53.538840236362994, 53.30106053959863
12.313303932427267, 64.55724557472487
98.99292127542972, 25.162195843179134
55.16202277661538, 66.57808449695885
6.296999119421032, 1.8959554273022539
79.79344395643454, 16.446996972409845
40.02918838234426, 46.85653243938509
32.952306532491285, 68.59775636281135
11.578537499949093, 88.94167702561481
52.68882628614669, 2.4943945542597934
8.896078158920051, 48.86076729433558
51.13096294995718, 23.379022920935277
43.96776707435246, 11.564232287923549
18.798135021089013, 36.86581140330555
45.764726295398376, 14.958795966115257
69.22797175260756, 84.34325417439645
34.016408343697, 82.06946739699714
81.97846263676564, 95.98751682951642
17.724330119994747, 45.59486566857627
78.76103062095632, 57.99154363320365
24.534824858589175, 32.330706627153326
4.974457125041898, 83.61707326436509
34.87903520966154, 13.158569220834515
69.00796596138306, 10.480441709516874
77.96429122743015, 45.88105126880594
51.465993724823086, 50.046322027461656
55.66873710744172, 69.15553482264704
23.143987066052706, 3.87553195260788
51.55818454887174, 20.85476733300945
97.3390000288562, 84.98243765988926
4.693387412141014, 84.7803238927814
19.51052472673109, 71.98208550314081
21.421189153379807, 11.830141120954208
87.69902906148623, 86.12346805182295
76.24275591623541, 77.06970755663828
94.13708496810976, 58.72482098664673
11.99022778974288, 62.7791042576967
7.620088618740429, 67.2964986540553
72.72811924016024, 64.63200106795139
18.730312154682395, 17.408866654721542
12.602598688880295, 88.24761392108059
69.93847784916012, 41.74292165155246
